10
2098 4039
1097 6718 258091244
6718 5240 55138124
5240 145 452162445
145 6622 388580123
6622 7052 118696910
7052 6525 702735031
6525 7162 349606759
7162 2896 640961321
2896 4055 293575023
4055 2518 84174511
2518 1231 348025729
1231 6979 70021592
6979 6591 756169038
6591 79 557686031
79 1789 289327181
1789 5679 596312154
5679 4701 392117940
4701 7342 653577423
7342 1805 615609886
1805 5351 385548595
5351 1104 816136910
1104 3378 877776851
3378 1385 553403270
1385 888 925655115
888 219 209167387
219 490 116769609
490 4340 49136794
4340 3523 208099877
3523 7098 214583202
7098 7224 208242913
7224 5345 702929982
5345 3730 472674446
3730 4247 115897391
4247 5740 7608780
5740 1560 861254569
1560 1835 234594302
1835 5193 710343811
5193 1514 63377681
1514 3721 875555623
3721 1517 3918833
1517 6306 68546
6306 2255 76097705
2255 2062 73940426
2062 7881 608753939
7881 837 633783736
837 2564 215783961
2564 6861 205066092
6861 1183 25901675
1183 4473 869361384
4473 3143 673192332
3143 4376 263966624
4376 226 538014647
226 6147 550969182
6147 364 669886249
364 1086 316186116
1086 3702 760136570
3702 1928 786655858
1928 634 365322910
634 6495 820752801
6495 7400 853755414
7400 7029 573565824
7029 1780 376199136
1780 5228 178946213
5228 4581 689463215
4581 3743 383807916
3743 6073 40200781
6073 4041 924057517
4041 3883 946668081
3883 1211 956094818
1211 2834 652129493
2834 7112 803103269
7112 654 956163364
654 3442 728227198
3442 7343 729560049
7343 2403 417433656
2403 3878 214527287
3878 3469 945344010
3469 1611 622499748
1611 4471 92945316
4471 5861 667221747
5861 6972 148208434
6972 5673 356911941
5673 5394 57752748
5394 590 699177616
590 7690 26798189
7690 1850 373938864
1850 4323 311830539
4323 3471 665970401
3471 623 739261774
623 4248 132583340
4248 6862 372242169
6862 7082 165343951
7082 270 361298830
270 6437 551188382
6437 7464 707323521
7464 7524 745106747
7524 5353 443905518
5353 578 483897391
578 5041 544291181
5041 7260 400000335
7260 95 136026884
95 505 347394449
505 7328 208680052
7328 2617 716770436
2617 4671 76954497
4671 5550 626113709
5550 290 931297724
290 6148 874814861
6148 2806 101129810
2806 7257 24243039
7257 3741 394552962
3741 741 249338244
741 7411 233671334
7411 2773 452305710
2773 991 801032215
991 4352 112985877
4352 2094 826244574
2094 5555 112862753
5555 174 631472633
174 2345 418022701
2345 6506 97962447
6506 5960 3714801
5960 4082 435883007
4082 6667 311777632
6667 5022 554903183
5022 5234 143206527
5234 3059 56884378
3059 4901 998808701
4901 2025 627103918
2025 1836 453691913
1836 7518 251325389
7518 4951 615647156
4951 23 801086363
23 6310 312521796
6310 7398 184933946
7398 5036 730557214
5036 5704 938635505
5704 3156 968748024
3156 2459 457888429
2459 2555 892281669
2555 4541 845507417
4541 7367 704957745
7367 2717 141619913
2717 4218 79178751
4218 727 9779808
727 4843 795168482
4843 6888 44680982
6888 6427 836024382
6427 54 760547589
54 5297 676153615
5297 5439 106563436
5439 2141 711026391
2141 1579 532384770
1579 6759 542446443
6759 6426 22804022
6426 1198 87287953
1198 2767 538169324
2767 1640 932204755
1640 5210 938613008
5210 687 17789596
687 6363 385896667
6363 1304 42454751
1304 2883 633436752
2883 7037 39499383
7037 3952 354976547
3952 1478 670887052
1478 4698 622572952
4698 4534 146128405
4534 6390 639635075
6390 926 80461380
926 2689 38410073
2689 4845 337658846
4845 483 637935479
483 763 32546340
763 6003 269353951
6003 4555 647715287
4555 1862 680231176
1862 6766 314034933
6766 3669 336256022
3669 3586 440778765
3586 5057 842704903
5057 2395 442819458
2395 3169 4321509
3169 6089 375089672
6089 764 837782256
764 6477 27125531
6477 7847 314893979
7847 5088 375951579
5088 6900 959330286
6900 5761 106023341
5761 2577 393741175
2577 3990 197743306
3990 7821 994446
7821 1664 879694282
1664 4101 89759044
4101 6146 355970993
6146 6235 550581333
6235 406 712331996
406 7472 354615752
7472 4019 42732762
4019 619 645309730
619 1325 245542179
1325 7529 380391608
7529 5815 283245208
5815 554 130604874
554 6881 649745559
6881 50 930960495
50 949 810836050
949 2778 816296846
2778 4230 119732870
4230 119 104131168
119 5689 659001748
5689 4232 562552328
4232 3411 108452677
3411 7636 886607775
7636 3364 252850937
3364 2597 135578208
2597 3921 54018107
3921 1278 628802517
1278 1006 947424848
1006 3282 160041448
3282 5441 875060046
5441 3901 145168154
3901 555 161035894
555 5971 754754327
5971 6964 87443552
6964 1046 369523241
1046 2026 157852014
2026 4 799775548
4 5654 724138993
5654 2166 53101130
2166 6066 445085277
6066 4840 969681173
4840 1120 433492738
1120 5781 580846839
5781 5326 100286046
5326 4782 935754651
4782 7139 364323687
7139 4450 911122096
4450 7264 752051496
7264 6995 484056557
6995 7562 15253264
7562 5722 263569598
5722 477 46608884
477 7412 123705941
7412 289 2693726
289 2572 151976176
2572 3517 111800504
3517 5965 56711833
5965 4607 780778693
4607 3163 59225351
3163 3998 216753282
3998 6051 508355092
6051 969 56909859
969 4011 230305530
4011 282 115625773
282 2144 144353411
2144 5522 599828772
5522 6095 273477787
6095 6161 796645313
6161 3130 323967764
3130 3851 326578917
3851 4204 94246943
4204 5818 146165290
5818 5188 612588009
5188 3630 675093782
3630 7796 246451336
7796 4127 548342659
4127 225 39417468
225 6001 10089786
6001 4888 152910508
4888 1592 523474025
1592 176 877859405
176 7174 268996460
7174 533 422599264
533 6508 854081700
6508 968 271690186
968 7375 574575440
7375 7864 965882204
7864 571 328402020
571 1711 207870486
1711 4556 877623910
4556 600 545155302
600 1947 716225578
1947 3707 787050123
3707 7729 775460832
7729 7825 831851351
7825 1243 783919889
1243 5757 227805957
5757 2683 957845492
2683 6915 433081555
6915 1147 551773722
1147 2081 136940762
2081 7685 527328499
7685 1245 697939012
1245 6248 749528771
6248 1626 202422280
1626 707 796906703
707 7408 150387783
7408 2639 94356103
2639 4057 806996489
4057 2458 303298292
2458 4065 617830128
4065 5575 537372247
5575 1257 572294752
1257 5447 892945746
5447 5582 391453946
5582 2065 843984939
2065 4288 320037539
4288 2448 209852504
2448 593 24903312
593 2916 527908025
2916 1893 939992768
1893 1548 570058614
1548 7507 96649957
7507 5112 579559244
5112 7718 198035799
7718 5523 781017662
5523 7031 215995486
7031 2600 425841757
2600 5099 738863154
5099 5260 649077042
5260 7601 830131833
7601 7749 875803916
7749 1827 176405540
1827 7107 380587198
7107 7000 477849041
7000 3574 231344174
3574 3216 177493900
3216 2003 628236824
2003 59 325700277
59 1340 837006743
1340 7560 931535116
7560 1540 943530406
1540 2519 374378989
2519 6322 356346222
6322 362 688992505
362 5546 618349290
5546 5272 52847514
5272 894 9030044
894 6744 828201794
6744 5514 77750826
5514 7914 389454423
7914 5052 620710915
5052 1347 500325794
1347 7918 486104380
7918 7678 200270158
7678 7634 698361593
7634 2488 119638396
2488 6585 416265645
6585 6985 976719704
6985 446 858501550
446 5999 65342686
5999 2223 806851536
2223 6928 586821819
6928 7887 94264580
7887 7089 39955088
7089 2736 64670859
2736 6517 325608754
6517 7047 217448988
7047 5233 545424038
5233 5953 651309032
5953 3061 54455731
3061 2187 329475507
2187 2406 447355791
2406 6534 281351074
6534 6615 685821729
6615 4532 136348295
4532 5806 899700364
5806 4154 591185597
4154 3084 997894694
3084 246 580418511
246 3853 668936423
3853 7090 387349117
7090 7103 53645779
7103 7773 21778570
7773 6371 725969851
6371 601 253915938
601 941 720140164
941 243 845608247
243 5657 522697937
5657 5483 549376221
5483 5252 556626150
5252 5355 440556977
5355 1070 208744111
1070 3340 143447969
3340 2517 534821557
2517 6794 248699199
6794 6645 60635182
6645 6357 712946665
6357 7620 466148187
7620 6209 458575574
6209 6144 216772050
6144 7058 373120272
7058 2805 788051082
2805 5790 664127841
5790 6537 506987701
6537 1719 326389164
1719 3201 652992491
3201 6033 259204418
6033 6792 917574762
6792 1669 503403538
1669 6966 839622930
6966 4831 439027538
4831 6782 890752655
6782 5300 893268709
5300 3775 460806109
3775 2210 469238860
2210 6372 999701001
6372 7430 33462626
7430 1729 314847106
1729 5473 522398937
5473 1176 582838847
1176 3973 871473257
3973 1056 962955914
1056 2104 791582958
2104 7861 867437580
7861 7526 350293824
7526 6526 40282156
6526 7474 780589116
7474 5983 63240489
5983 2183 358946698
2183 6839 91681044
6839 4255 132528893
4255 5838 732066970
5838 1191 879732126
1191 2291 796656735
2291 1184 91571024
1184 4411 206121289
4411 5871 302165579
5871 2900 350775443
2900 7486 123696050
7486 3454 805569117
3454 5493 42914726
5493 5736 415239943
5736 1877 548838126
1877 2724 936183435
2724 1673 876046052
1673 3744 18076985
3744 7301 788400790
7301 4652 909508678
4652 4179 185440445
4179 6729 163316080
6729 6344 492347524
6344 3047 909430056
3047 410 126271994
410 6512 136446836
6512 2625 629383989
2625 6855 329082172
6855 4827 176728992
4827 241 262489459
241 875 244839015
875 3903 535675690
3903 2693 354170503
2693 4067 377367909
4067 1289 120259014
1289 1678 233902628
1678 5231 26540997
5231 3117 211830038
3117 829 292540271
829 4841 181222930
4841 3074 562605481
3074 2386 268752676
2386 7509 986792047
7509 4632 605520207
4632 5278 683992619
5278 2686 388146526
2686 4869 394219996
4869 2423 560038670
2423 4897 258739865
4897 1524 35137139
1524 2561 322063701
2561 3203 296696665
3203 7610 198453219
7610 2670 814411225
2670 2525 206126720
2525 6030 177241567
6030 4156 950858061
4156 6955 835510710
6955 4138 506323740
4138 1756 980103408
1756 5940 98000168
5940 3966 603679109
3966 4531 368295451
4531 981 304687025
981 1820 981047018
1820 3869 488554465
3869 6818 538589653
6818 5933 860104369
5933 5388 552900858
5388 6460 831129924
6460 3226 41327298
3226 2007 115506338
2007 340 99882599
340 3519 880635700
3519 5359 573542900
5359 4523 636391572
4523 1993 121298579
1993 4217 820279250
4217 7039 48946595
7039 1375 380038445
1375 4102 855416389
4102 2942 371010296
2942 3136 676735110
3136 821 53869607
821 1677 37937875
1677 6471 735378184
6471 4778 231111175
4778 4994 988795936
4994 1681 423405247
1681 2017 589951269
2017 2636 821415697
2636 5549 373921769
5549 2668 193630377
2668 4014 189711148
4014 2229 678608794
2229 5021 27193749
5021 3785 530781967
3785 7453 69714800
7453 7925 887298118
7925 4617 83682824
4617 4311 900844725
4311 784 781141771
784 4748 51705517
4748 344 853243678
344 4918 661777470
4918 3236 477764771
3236 3900 342151604
3900 5343 783076049
5343 6713 298044020
6713 1741 391098199
1741 5181 15630847
5181 4522 5976762
4522 6113 762108496
6113 5835 544882311
5835 3158 59846369
3158 7063 800046371
7063 4184 280260495
4184 3218 143473898
3218 2542 641358660
2542 4017 703665742
4017 5376 733425167
5376 4281 462774357
4281 4425 77587511
4425 547 927055545
547 6798 505001859
6798 4033 608712659
4033 1353 806765648
1353 2927 35783825
2927 3899 678427460
3899 4442 546580119
4442 2061 119466650
2061 6224 431788538
6224 4828 327721889
4828 6334 23688521
6334 2408 137548569
2408 2857 842015713
2857 1193 501453292
1193 7152 479700173
7152 6736 477608116
6736 7479 652013666
7479 3198 870798373
3198 6020 493238963
6020 3622 657990428
3622 2701 632906868
2701 6278 38121274
6278 1609 717836797
1609 997 285469592
997 5375 170898123
5375 6614 861310696
6614 498 926828252
498 7811 727080219
7811 940 447252216
940 772 242118962
772 5182 657184084
5182 955 226824114
955 1543 747120821
1543 7060 265896743
7060 7573 33589761
7573 2973 782904647
2973 263 944324203
263 1065 580169881
1065 7899 754887651
7899 2473 228629094
2473 5620 760408124
5620 656 631092526
656 1136 366177663
1136 465 602423837
465 4453 132545817
4453 3429 845877837
3429 5967 80031952
5967 5471 637075837
5471 208 716676209
208 1151 425787269
1151 7396 295066264
7396 1369 202099430
1369 516 316424897
516 5238 865419415
5238 6722 487569022
6722 3313 339839374
3313 1378 579246464
1378 2699 266913627
2699 5688 66919593
5688 7665 26498680
7665 2562 509032590
2562 6784 724103677
6784 7366 253322794
7366 4976 256153410
4976 5504 842516774
5504 5812 139428910
5812 1692 891574411
1692 5932 639357330
5932 2126 719598791
2126 923 498978415
923 189 867986424
189 3037 332523268
3037 509 130070940
509 151 234164087
151 6413 934947105
6413 7666 115133111
7666 752 80041923
752 3929 867495411
3929 6684 752208948
6684 7392 649234486
7392 434 145799034
434 4426 899791566
4426 2494 703850270
2494 2886 314740285
2886 6381 765210981
6381 3315 43935645
3315 5890 654579660
5890 7132 196973798
7132 7122 310849272
7122 6335 721499253
6335 1557 223472478
1557 4326 819881862
4326 7582 298119283
7582 4672 329311627
4672 1116 76035272
1116 3863 140636057
3863 4651 468740537
4651 3789 820126037
3789 5768 632509741
5768 1000 40855681
1000 977 319104452
977 7049 500496165
7049 2164 373378949
2164 3302 301691746
3302 1226 587176606
1226 5553 160842408
5553 5285 416824858
5285 3162 519734883
3162 985 28337818
985 2139 21550159
2139 975 21485722
975 4936 26653206
4936 471 921341726
471 1686 725335992
1686 5435 341393492
5435 5906 539069060
5906 4788 769271637
4788 1429 995973152
1429 4680 736042858
4680 3185 80120908
3185 2662 569988758
2662 2382 812031691
2382 7544 900002771
7544 6368 720624395
6368 6587 141343317
6587 2748 828554397
2748 539 713776806
539 7319 610083854
7319 5393 501196787
5393 6627 346286547
6627 616 650939535
616 7194 820301239
7194 7637 699299066
7637 7005 24318483
7005 3062 121992985
3062 20 286475671
20 6186 37677245
6186 5886 391334197
5886 1953 806210554
1953 637 66015064
637 1025 265400710
1025 6775 827696276
6775 3259 945184625
3259 7709 39258789
7709 6971 405548621
6971 4511 139094470
4511 5629 578327849
5629 6182 174820257
6182 6533 135067621
6533 1676 166887061
1676 166 107457519
166 584 557572733
584 2244 978918752
2244 2592 7460289
2592 2019 130713482
2019 4174 972778423
4174 4377 688531040
4377 5365 844490288
5365 6365 435378630
6365 3044 42244181
3044 3493 43293188
3493 2149 86318164
2149 5666 862545420
5666 5163 742592254
5163 385 963153002
385 2420 837054759
2420 91 29067924
91 5121 830247
5121 18 80905309
18 6336 687794832
6336 1846 919361666
1846 1367 346306020
1367 2374 368007461
2374 6993 717062644
6993 2426 385564809
2426 5527 773556082
5527 1656 856157115
1656 6211 816409013
6211 7480 800892693
7480 6669 843741090
6669 7935 983296074
7935 1667 908350213
1667 2616 253830177
2616 4770 814731179
4770 5478 768326856
5478 6045 384543659
6045 2531 640025955
2531 4136 309374250
4136 5560 229033946
5560 1052 75404584
1052 1463 351618431
1463 990 272327135
990 6354 14239102
6354 836 66680204
836 6771 14919388
6771 7171 829908458
7171 3142 903734964
3142 6084 896503668
6084 2609 683255059
2609 3612 837156627
3612 1332 436814853
1332 1773 455133078
1773 4005 35979000
4005 7763 657338669
7763 395 172195722
395 6379 421543810
6379 2084 283411104
2084 2485 28352836
2485 853 90469176
853 6185 84303797
6185 5311 724610280
5311 523 73765249
523 4176 992654010
4176 1060 978440457
1060 769 741012782
769 1234 613497219
1234 5363 362984115
5363 4092 233555090
4092 3942 922871469
3942 7892 444534416
7892 7176 308959674
7176 6801 274489899
6801 4097 716861551
4097 5509 175715130
5509 4687 341170104
4687 4458 584297293
4458 5822 5623587
5822 664 97421421
664 1109 333317314
1109 4866 688878647
4866 514 934578048
514 6540 622648522
6540 5910 144011724
5910 1854 970557049
1854 2708 279987190
2708 5562 168723800
5562 645 244617212
645 6817 563398294
6817 7622 49592990
7622 5476 335086388
5476 2436 500218445
2436 822 774203271
822 6279 261367991
6279 393 345388808
393 65 605160081
65 4189 854897127
4189 7237 958886028
7237 1909 968144197
1909 2765 88452216
2765 1436 881757496
1436 1530 265194966
1530 5116 249928244
5116 5295 8763749
5295 6626 982056517
6626 577 425643374
577 440 202450207
440 742 418870163
742 1807 431266961
1807 7612 299871628
7612 5334 604703832
5334 4668 972661962
4668 7186 86966029
7186 2559 227352353
2559 895 969190041
895 5218 910039432
5218 4891 359855897
4891 2710 137913840
2710 5997 7172997
5997 1769 923254191
1769 2666 40023185
2666 1031 342259385
1031 3421 275988990
3421 7658 666742810
7658 6404 456143730
6404 2301 621377798
2301 4145 271902890
4145 5158 311040856
5158 2358 580263825
2358 6893 92563440
6893 1215 252009426
1215 416 314537675
416 6488 357758406
6488 694 501937670
694 6041 175817778
6041 688 192331276
688 1915 927581044
1915 691 378267985
691 6882 463717794
6882 232 211364359
232 2093 678139613
2093 4608 68421625
4608 6919 184026320
6919 2702 617621996
2702 1140 148290332
1140 1306 5732714
1306 4742 527661428
4742 1047 508146229
1047 2985 143646555
2985 2182 534834425
2182 1565 283916773
1565 2376 36186094
2376 4906 729610165
4906 5367 559905763
5367 3554 702928904
3554 6150 185753894
6150 1054 181283561
1054 2054 827348148
2054 1476 349311105
1476 7552 614063740
7552 7627 919911589
7627 1235 601320531
1235 42 928601415
42 5737 130186348
5737 7843 103258201
7843 350 104419192
350 2681 175033979
2681 4613 30839244
4613 4378 335203531
4378 3794 638751773
3794 2725 94719957
2725 5217 13343143
5217 4497 707173398
4497 2331 278746278
2331 3395 483481494
3395 2493 855463730
2493 3177 284478992
3177 6330 11142921
6330 6143 216126312
6143 3307 280641901
3307 5212 398493700
5212 927 500043085
927 2584 169344349
2584 7380 128103864
7380 3897 59948848
3897 1493 872273253
1493 611 166374113
611 5764 93748763
5764 2972 552137755
2972 6447 515685218
6447 2333 707812503
2333 2599 324565697
2599 179 117005748
179 6035 488930272
6035 4583 454752045
4583 4600 72780303
4600 3801 445865818
3801 804 629786024
804 3357 956135903
3357 215 781069350
215 4007 121054150
4007 3255 50855859
3255 6652 646928847
6652 519 828227548
519 756 182118491
756 4929 130410340
4929 513 536207631
513 458 466597484
458 5059 994069616
5059 1088 752333943
1088 5805 599755739
5805 5061 245079670
5061 4001 104893382
4001 4513 769100089
4513 1665 225699888
1665 2984 164842230
2984 31 493889695
31 6269 392074001
6269 6890 258590993
6890 5968 46027449
5968 3486 760275573
3486 917 966403496
917 7547 370593146
7547 4345 729797676
4345 550 307850121
550 7599 677861546
7599 6358 802577979
6358 60 753715940
60 2865 160163923
2865 5576 611230235
5576 682 534785289
682 746 281218074
746 7498 662086095
7498 3653 34230489
3653 2174 109445621
2174 7795 844204586
7795 6773 164640830
6773 6018 498169607
6018 5372 163318423
5372 333 11226799
333 486 103019903
486 5075 763074163
5075 6623 256306469
6623 6636 207913285
6636 1734 384690605
1734 7633 482006358
7633 3032 225271869
3032 5386 878580300
5386 2136 874080359
2136 1038 483862862
1038 6897 924607750
6897 7563 486872286
7563 886 302782712
886 1996 147717249
1996 4775 216669961
4775 6202 610632833
6202 7441 825578795
7441 3651 871764294
3651 6606 216865126
6606 2014 985742719
2014 4681 482994529
4681 2117 751650415
2117 3682 119477146
3682 3113 997596978
3113 1197 785880905
1197 3909 81439121
3909 4277 694317917
4277 961 803038089
961 120 579608728
120 7585 857636341
7585 3604 814264888
3604 3506 535144986
3506 5776 473226857
5776 35 70571357
35 2246 743058271
2246 266 857917462
266 5921 552577715
5921 63 968330141
63 5442 589014115
5442 7118 279174427
7118 4328 304709356
4328 6991 366138218
6991 781 766046713
781 1337 460008422
1337 122 513855468
122 2242 835233028
2242 3865 70641255
3865 1750 191950616
1750 4363 706997322
4363 6708 140022735
6708 2290 30209688
2290 2375 42508204
2375 2910 891673151
2910 121 149686834
121 893 40105181
893 3266 530070409
3266 377 231125956
377 717 586939452
717 3181 185624851
3181 867 663251038
867 4043 297092146
4043 3477 999889739
3477 4153 198396023
4153 6926 770319003
6926 1033 70461095
1033 6575 793970649
6575 761 480752818
761 844 475555164
844 135 614817143
135 6655 69766933
6655 2745 607245946
2745 4860 919526499
4860 5895 288421505
5895 7943 225809012
7943 4087 232051275
4087 5209 802276973
5209 5395 61042040
5395 6280 155208884
6280 5173 846743944
5173 1712 620555716
1712 1749 295231619
1749 3658 876953632
3658 2497 663063920
2497 4210 39421123
4210 6854 879156821
6854 6282 555685455
6282 1043 569491532
1043 2341 110282776
2341 5556 142624906
5556 3 755116383
3 3974 626050168
3974 6791 292233407
6791 1389 607522476
1389 5699 824446192
5699 7113 62552409
7113 5275 530499925
5275 3888 470933194
3888 482 395821582
482 6838 6055089
6838 1980 85750336
1980 4010 318104869
4010 5485 465817389
5485 5348 857793189
5348 7714 606526374
7714 4664 691626401
4664 1305 89844463
1305 1940 261319701
1940 6065 752668441
6065 4273 245053347
4273 1919 108063644
1919 3159 225740510
3159 7381 540284967
7381 2150 837533630
2150 615 888804430
615 7503 579706090
7503 5371 569206804
5371 1143 297006238
1143 759 1713976
759 3496 532005934
3496 2750 292147499
2750 6054 609346713
6054 609 158056102
609 4234 584380906
4234 2483 216869188
2483 3631 835018648
3631 22 499449669
22 3729 747369114
3729 66 305951841
66 4117 747787605
4117 2631 605940557
2631 6961 244218531
6961 7675 65892473
7675 500 71757945
500 6858 102011719
6858 2453 524935202
2453 4507 615900700
4507 159 44372537
159 6663 638771257
6663 1419 221085495
1419 5789 289425884
5789 5327 599351255
5327 2965 446826005
2965 6668 682227205
6668 2328 289401238
2328 7742 188146789
7742 2810 114449649
2810 6177 858608043
6177 6683 485153027
6683 4407 116163625
4407 417 390613976
417 2684 629816880
2684 224 725510338
224 4499 401186432
4499 466 66714139
466 3552 794895881
3552 7229 236205079
7229 7523 566163809
7523 3594 394781348
3594 544 394673274
544 5143 166467767
5143 1942 721904
1942 4591 638891805
4591 4662 84876595
4662 6739 924996204
6739 6527 740903525
6527 4970 609811797
4970 203 393413257
203 6207 785276062
6207 665 101099407
665 7086 614498752
7086 3362 927218300
3362 7820 700450662
7820 5937 61324757
5937 3126 609445505
3126 943 989851900
943 7931 249471546
7931 3319 723895154
3319 4577 848459942
4577 2189 587140927
2189 1009 692575133
1009 1209 91590272
1209 7361 216957807
7361 3470 270601824
3470 5253 492776704
5253 7484 283671946
7484 2872 65497704
2872 5378 581498138
5378 6608 702352109
6608 5390 460279052
5390 5758 976171412
5758 5232 868819877
5232 5715 313517310
5715 4806 615063217
4806 7046 953696472
7046 2462 91029867
2462 2495 208483095
2495 3321 416024622
3321 7822 484443125
7822 2344 846275511
2344 1360 517124029
1360 4272 98941876
4272 3826 773493810
3826 129 217574690
129 5615 12782987
5615 1701 235455668
1701 7057 59942943
7057 1986 114770887
1986 851 811867176
851 3760 908402886
3760 5678 701911815
5678 6011 504442308
6011 7302 852509512
7302 2157 918869622
2157 5767 775044133
5767 5743 197802569
5743 765 55057921
765 3555 693058191
3555 843 779300707
843 5801 757410031
5801 4645 5853597
4645 3890 755472119
3890 4922 478746261
4922 389 319370907
389 3924 223051689
3924 89 432442732
89 2848 262917129
2848 603 284051138
603 2276 848467354
2276 1365 747360254
1365 1239 130326648
1239 155 218107736
155 457 698818484
457 7200 756336812
7200 5637 435682426
5637 3110 564117826
3110 861 991792481
861 6778 495625369
6778 7691 678888713
7691 1886 656176010
1886 6647 256544608
6647 7115 380800527
7115 6532 13134672
6532 6338 109054119
6338 4256 152186502
4256 3681 788178805
3681 6973 159373043
6973 4630 59760778
4630 1352 333753349
1352 5128 938673750
5128 191 817170809
191 3219 339606946
3219 3647 546662222
3647 2347 148433423
2347 3961 658977854
3961 7485 769713911
7485 3754 580876155
3754 5918 921894983
5918 3747 53765048
3747 5837 281859862
5837 7673 521771590
7673 1746 36608050
1746 3806 499967598
3806 919 73106427
919 5608 792944863
5608 3782 788166378
3782 6077 637224253
6077 4982 637253697
4982 1970 136308100
1970 2433 168629320
2433 5897 145946060
5897 5491 392852709
5491 1187 549429847
1187 5147 159080732
5147 2628 354423182
2628 7416 554132704
7416 4198 947259537
4198 260 513796225
260 3197 613893482
3197 3281 133529240
3281 7643 304986329
7643 5640 283580644
5640 5056 473136186
5056 5389 851648551
5389 1019 432014067
1019 3684 132114039
3684 1583 473878816
1583 6539 12890221
6539 6157 906525376
6157 4115 380160218
4115 7747 147266437
7747 4147 280813319
4147 6398 416768269
6398 4361 499750389
4361 5306 206436101
5306 6229 62229485
6229 4811 287916766
4811 1838 843660354
1838 6005 551999536
6005 450 424224866
450 2898 12289673
2898 3838 697945596
3838 672 669593929
672 319 414235875
319 5018 857026329
5018 737 24017111
737 1937 968368579
1937 1933 656802219
1933 2119 390329690
2119 2891 434778414
2891 6039 790331459
6039 7026 695316019
7026 2897 718359058
2897 6133 263467645
6133 6145 399480924
6145 6094 150373124
6094 6007 248098038
6007 357 873359740
357 4752 15779699
4752 952 7139768
952 662 253519957
662 4253 15562490
4253 1318 140469441
1318 6027 522804580
6027 7688 515312879
7688 4942 346905542
4942 7555 585034065
7555 6406 803229645
6406 7594 43082250
7594 2835 137033600
2835 1233 79970864
1233 1682 55371923
1682 3660 687495551
3660 7101 749564794
7101 3370 322124152
3370 489 544521879
489 1659 626098259
1659 173 143009084
173 777 53840451
777 4444 868944303
4444 5434 577787498
5434 543 844171911
543 257 416776676
257 3735 148662909
3735 5542 107639555
5542 2325 816257600
2325 7262 299036033
7262 6904 208253947
6904 4434 689617339
4434 1739 167332086
1739 5019 67910069
5019 4960 795653650
4960 5053 182894576
5053 3401 208379511
3401 552 318458230
552 394 698207455
394 3571 555285053
3571 6694 756008649
6694 441 353953453
441 3055 598367303
3055 7374 745558604
7374 7473 433924318
7473 5611 506255581
5611 4024 433054154
4024 995 36005465
995 5087 828379733
5087 2510 830092387
2510 3278 514620078
3278 6630 823905172
6630 6302 883932838
6302 7024 383564380
7024 4977 254209023
4977 1451 728104748
1451 2277 800341056
2277 4599 402871933
4599 595 688260657
595 5958 469115009
5958 5690 701907966
5690 2994 749030959
2994 7488 11248701
7488 703 869240053
703 5902 816941028
5902 4898 806902352
4898 7761 52134628
7761 6441 25320538
6441 2221 125360581
2221 6554 602858438
6554 342 580605592
342 7141 733885584
7141 771 956811891
771 711 31489248
711 5994 479444187
5994 83 243252562
83 2339 537744829
2339 3082 765014695
3082 4689 279258027
4689 7853 218640916
7853 673 595107081
673 2484 793878105
2484 865 42546087
865 5214 331556273
5214 1424 29958839
1424 110 296755110
110 2109 59661020
2109 4491 682816249
4491 109 699627043
109 3530 600438032
3530 1127 151931258
1127 4131 254051363
4131 3063 201985344
3063 2295 163179959
2295 7055 975807770
7055 2241 18926371
2241 4148 970082311
4148 4099 880458752
4099 7545 44246910
7545 3161 947959246
3161 1323 483317189
1323 7014 477368856
7014 671 534361184
671 6183 292645434
6183 1529 508858104
1529 2565 13805370
2565 4381 535897996
4381 1764 46602933
1764 3812 631336420
3812 7004 815156024
7004 5800 117760203
5800 7655 78959854
7655 6970 461550482
6970 7373 160306290
7373 4421 410516127
4421 5598 344025675
5598 7181 309577754
7181 794 322693502
794 3790 26841924
3790 4334 9204797
4334 7293 923131534
7293 3042 31289536
3042 4105 115772514
4105 4597 125116877
4597 4402 194469495
4402 5708 91580283
5708 4422 996559603
4422 7635 17068160
7635 3160 824555389
3160 3231 893322867
3231 6880 817543760
6880 4250 160388932
4250 1269 223208076
1269 1971 351904943
1971 3241 453034366
3241 2874 732066181
2874 245 218226668
245 2598 988932362
2598 568 631185468
568 2933 849563088
2933 1359 656604739
1359 5866 748945671
5866 2746 928522942
2746 7533 118155221
7533 1295 761768315
1295 3879 191555423
3879 7215 314697250
7215 2705 71346068
2705 1755 514248925
1755 14 341539174
14 7371 933067220
7371 4324 289896812
4324 6475 372828710
6475 4927 48839733
4927 4266 267530043
4266 6014 419814560
6014 94 992936371
94 3172 264089645
3172 149 436882720
149 7837 670008114
7837 2955 9928866
2955 7468 106942833
7468 3155 830397046
3155 641 233136942
641 5520 458847777
5520 4809 283431411
4809 1089 965203123
1089 384 529590799
384 2160 124880126
2160 1506 448904944
1506 3101 231670240
3101 2118 781484866
2118 3008 50366968
3008 5164 12709535
5164 2487 752156441
2487 1934 812135283
1934 4790 204264958
4790 3007 66853690
3007 3745 735997706
3745 25 718513883
25 3614 260909219
3614 3603 669064925
3603 7446 8410694
7446 5224 633737929
5224 3940 570421013
3940 3567 275940737
3567 7888 53552488
7888 1777 415873737
1777 4403 392546737
4403 132 342951562
132 4572 85881850
4572 5794 402475603
5794 69 449894396
69 3714 768795250
