10
4953 5993
5175 4085 115592790
4085 2576 856085286
2576 4436 481815377
4436 242 758742114
242 526 128567975
526 2411 315546915
2411 5265 555980089
5265 2028 37417072
2028 2146 539496061
2146 1162 930842908
1162 2378 862284362
2378 836 979649024
836 1678 721111468
1678 2985 606402327
2985 5496 171015320
5496 2865 131123445
2865 1092 53108248
1092 490 172694123
490 3301 647625641
3301 696 512504807
696 4718 669614683
4718 758 875317615
758 6226 644607585
6226 5208 891846826
5208 4554 51112427
4554 6851 207616186
6851 6576 524943565
6576 5644 75571700
5644 3873 75903584
3873 5646 298675453
5646 2801 93145237
2801 4623 44012728
4623 1663 7277093
1663 6707 574960615
6707 2469 802754842
2469 345 135845068
345 6145 890507530
6145 4916 211251285
4916 1658 25778494
1658 6192 430003591
6192 507 142094192
507 3027 888062856
3027 3954 262168968
3954 3144 715722015
3144 3261 346981536
3261 7034 433184288
7034 339 846845460
339 5555 252606138
5555 1295 605878411
1295 1480 346987455
1480 5374 617627299
5374 1602 128009448
1602 3347 222305069
3347 2246 262234883
2246 1009 19856273
1009 7074 125933850
7074 6491 469851069
6491 1088 397316192
1088 6793 54021904
6793 6313 398271007
6313 516 548508000
516 5985 147167142
5985 6505 442283735
6505 5724 555785093
5724 3028 722127757
3028 4553 97554931
4553 898 691630161
898 2698 612635286
2698 4056 308806216
4056 6070 717408655
6070 414 895155231
414 593 303416762
593 3657 457987864
3657 464 157324198
464 1656 871655131
1656 4902 657485755
4902 1024 443024841
1024 2830 571016945
2830 6797 910091893
6797 5752 48903251
5752 1368 918004400
1368 6444 380235546
6444 2897 29429053
2897 1559 140309468
1559 6918 642470429
6918 3577 49285326
3577 664 118759672
664 7078 964837853
7078 4943 299117873
4943 5859 172781576
5859 2022 363108859
2022 5260 847625873
5260 392 319948718
392 3920 805392595
3920 5219 255927319
5219 6629 42076474
6629 1151 902947526
1151 6359 947557480
6359 6942 507228115
6942 19 64270095
19 764 517482488
764 2045 254899699
2045 5984 220203211
5984 6428 827986706
6428 451 412223898
451 6456 91858342
6456 285 485472460
285 784 855248739
784 80 662875287
80 2283 248080707
2283 6795 756668344
6795 5681 433396040
5681 1871 628316253
1871 4143 786097398
4143 2365 426221862
2365 4894 123303035
4894 5471 687899078
5471 5826 544981534
5826 6762 88140887
6762 1383 839533305
1383 5663 570279464
5663 4096 303766101
4096 156 539675531
156 1353 890228183
1353 6774 961675050
6774 2410 795602850
2410 2310 784821011
2310 5233 717138929
5233 4888 595676683
4888 5804 144565479
5804 2551 781409024
2551 3938 113159170
3938 4171 399465179
4171 235 1612234
235 6090 793662231
6090 3364 664205431
3364 3527 945986931
3527 3166 131651044
3166 425 371970523
425 3429 461378571
3429 6196 379731751
6196 7031 128638866
7031 2295 894774611
2295 4871 860564358
4871 5547 767252618
5547 900 320996472
900 2470 983867394
2470 1893 307668050
1893 1907 718494360
1907 2138 924524635
2138 6792 147201354
6792 6645 288773824
6645 4957 80807089
4957 6933 539393240
6933 843 31518360
843 6771 42482138
6771 1629 334996089
1629 706 668855725
706 7121 612137421
7121 3293 930672773
3293 1023 813421205
1023 3449 246062798
3449 6239 896348297
6239 3135 65402737
3135 4437 100191387
4437 3528 542526881
3528 4231 729608168
4231 1069 46178317
1069 3052 674177926
3052 3372 101578690
3372 2887 507556889
2887 6871 53909676
6871 397 82733910
397 2959 254847853
2959 6889 766990389
6889 658 702502883
658 2338 575844326
2338 3033 603374136
3033 4772 862687287
4772 2254 146855039
2254 6176 380415124
6176 6189 862404995
6189 4798 435628863
4798 3137 461222214
3137 4890 401798234
4890 2703 319663577
2703 3982 356220706
3982 3921 589310678
3921 3305 988519303
3305 1889 968358128
1889 6780 372499804
6780 2437 654456861
2437 6578 66937279
6578 1158 121364454
1158 3171 719859598
3171 4963 167128666
4963 3593 663891336
3593 3596 301984119
3596 6247 213306984
6247 4497 338069261
4497 2608 256079163
2608 1756 573380227
1756 2738 244495291
2738 342 191329427
342 215 828228080
215 6911 11485679
6911 351 746348664
351 6612 256588759
6612 5755 467376169
5755 4194 609035950
4194 2937 403443799
2937 2187 847791294
2187 3841 323957299
3841 5832 839072662
5832 5652 161529861
5652 4160 725755533
4160 1361 11252593
1361 2760 517750567
2760 5737 167582564
5737 6073 999771896
6073 5532 338625048
5532 1603 540082368
1603 4137 654228756
4137 1818 405562328
1818 1422 661446823
1422 5566 226604707
5566 5370 572690994
5370 3359 325338158
3359 4293 381105180
4293 6747 638514332
6747 4833 515923773
4833 2358 637184343
2358 2000 211894558
2000 2867 760419064
2867 3319 681030124
3319 5945 40122638
5945 2210 624421098
2210 6837 427378788
6837 3011 149227751
3011 3488 91797266
3488 3210 888931092
3210 738 552671550
738 1770 792104914
1770 957 212888390
957 2125 244260566
2125 4187 953634775
4187 6197 791160278
6197 1043 255513159
1043 1869 323901696
1869 1971 958742842
1971 5018 255285054
5018 6723 662526744
6723 4570 498825210
4570 980 762030164
980 4813 920605426
4813 4891 12788386
4891 2247 988634871
2247 5445 345812774
5445 5033 338126544
5033 2860 222256404
2860 695 984327106
695 3520 854050317
3520 689 859440747
689 4594 48738018
4594 3179 466985734
3179 1856 392987224
1856 3794 88860656
3794 2345 943923186
2345 6053 820366012
6053 3133 90604761
3133 3483 888236807
3483 454 561813458
454 3318 643276312
3318 4256 680341720
4256 6245 774701848
6245 2787 887536878
2787 5112 486492849
5112 6624 418378479
6624 743 143050036
743 5773 810394545
5773 919 377121321
919 5953 250851444
5953 5549 325437642
5549 4562 728462885
4562 3916 12881607
3916 797 246043068
797 5796 741251271
5796 3966 854032832
3966 2467 591855842
2467 5495 79377814
5495 3701 76289235
3701 4864 428699301
4864 6897 785944485
6897 3103 788246336
3103 1010 477437319
1010 2706 105446572
2706 2459 181233559
2459 50 418814329
50 5377 49369758
5377 240 854115926
240 4480 509419091
4480 6838 790122919
6838 4018 415929383
4018 4885 152695402
4885 2958 322980992
2958 5021 43147584
5021 3461 40232279
3461 3684 809473841
3684 1412 461526064
1412 4915 35798669
4915 2151 619868385
2151 6696 691163739
6696 4753 286650113
4753 5409 945306028
5409 1363 419626623
1363 6050 152048074
6050 620 43865449
620 2315 13394247
2315 5981 6080905
5981 1496 488237645
1496 774 92772061
774 4431 82370140
4431 2250 916936946
2250 5060 731232900
5060 6661 723132830
6661 209 394374265
209 5341 689195826
5341 3939 904366389
3939 4805 813188594
4805 5308 591081938
5308 5966 610998668
5966 5970 175124038
5970 5686 381204856
5686 908 26928050
908 7089 327819440
7089 4578 704185849
4578 1199 922591990
1199 3881 220568073
3881 3814 366176043
3814 3568 236634407
3568 6518 108883096
6518 6243 986044429
6243 1795 927798146
1795 906 395533209
906 5968 783866810
5968 2631 199941122
2631 5539 547581283
5539 4182 680248613
4182 3369 213335369
3369 4142 406178542
4142 5057 168486257
5057 6654 158623784
6654 814 341065036
814 715 85423202
715 3443 889856684
3443 612 64197865
612 6679 332313821
6679 1178 431568863
1178 861 821080609
861 832 998018770
832 2352 22650801
2352 6286 432079276
6286 238 173142807
238 4131 256372011
4131 6418 311523681
6418 2505 353478602
2505 4152 960557860
4152 2846 86632024
2846 6741 574046675
6741 4945 179250257
4945 1754 323266431
1754 4951 682929772
4951 2512 17811039
2512 437 251064576
437 1863 930979335
1863 6457 801677849
6457 4151 451005698
4151 3417 331076972
3417 4065 334442815
4065 1431 664341067
1431 1769 737255514
1769 5550 502929072
5550 4683 822964851
4683 5116 78320550
5116 839 440868628
839 6144 565337888
6144 5580 142518415
5580 2020 625698804
2020 506 996906751
506 890 816115378
890 38 623717573
38 1449 872073906
1449 5699 100711008
5699 5417 649376734
5417 312 128445917
312 3879 412234689
3879 5386 2855335
5386 3891 941520131
3891 7003 498866713
7003 4261 429418365
4261 5428 120770387
5428 2164 822133144
2164 4103 112348136
4103 5870 138581426
5870 4141 925714074
4141 6973 895843825
6973 4488 792775629
4488 1642 229236125
1642 57 226920796
57 1544 127218443
1544 4976 893577192
4976 418 964176311
418 2618 482663869
2618 2886 569058396
2886 4788 895013215
4788 1391 923532498
1391 2755 986912638
2755 1723 890047984
1723 5528 401747655
5528 3309 836335742
3309 6014 706163362
6014 5406 25465227
5406 1530 708409648
1530 709 806874370
709 3749 527358315
3749 6108 689371919
6108 3614 71625412
3614 7140 530213651
7140 306 630892049
306 16 423008479
16 4764 959632016
4764 6816 604178791
6816 6628 97657976
6628 5533 924496506
5533 5631 742760217
5631 4858 23372049
4858 6114 672856684
6114 2477 388052200
2477 1111 252608174
1111 1093 899777481
1093 6185 515270643
6185 3432 998701720
3432 5916 716470145
5916 1426 997934513
1426 1750 420276469
1750 5885 463999713
5885 800 773983364
800 2383 407189106
2383 1531 354047696
1531 1157 28247372
1157 1188 96041201
1188 3152 912727412
3152 3875 53712599
3875 4835 804450849
4835 1597 572118135
1597 1949 433587268
1949 4857 346339121
4857 1402 643743547
1402 3788 963800919
3788 613 977231171
613 7181 66752025
7181 3454 775949288
3454 2330 433926315
2330 333 16926355
333 1982 552962147
1982 4275 29202885
4275 5364 40298404
5364 4906 78335185
4906 1181 417255085
1181 5516 145422932
5516 3810 978112666
3810 638 932525729
638 4192 144124651
4192 4401 547099164
4401 2581 782976595
2581 2533 564401120
2533 5380 11098876
5380 1580 409476312
1580 3382 824106580
3382 5359 217662926
5359 4053 437723684
4053 4479 920147782
4479 3380 130390338
3380 5373 343952637
5373 6155 577114984
6155 5235 555024827
5235 2557 777539905
2557 3535 923454106
3535 2644 51284728
2644 6794 593857178
6794 2049 753201630
2049 2844 118036753
2844 6501 222322819
6501 6609 187127944
6609 4723 134963109
4723 4924 627801321
4924 1830 216330829
1830 4785 27777867
4785 5073 706136506
5073 5872 633585915
5872 3224 173200800
3224 1015 536765525
1015 277 418627997
277 3151 169841805
3151 4409 83864688
4409 4210 54120945
4210 4569 734242926
4569 3923 947479919
3923 1201 316113611
1201 4781 410865859
4781 3971 17659198
3971 2625 753837295
2625 1847 331013640
1847 31 565890
31 4430 950306286
4430 6726 908128625
6726 4422 555590718
4422 3311 580362544
3311 4580 684099084
4580 3481 606875446
3481 5765 26736075
5765 4328 437300713
4328 3944 577428553
3944 1315 249058895
1315 4783 476945011
4783 4478 564908016
4478 4248 876860216
4248 4702 693275840
4702 232 445202238
232 1299 435513075
1299 305 179378108
305 4649 618403038
4649 938 972278600
938 619 450522459
619 424 788244843
424 2875 908659642
2875 1206 504643404
1206 4599 375004122
4599 4006 708655914
4006 7195 820757015
7195 6191 785869982
6191 4624 726315112
4624 2032 427110663
2032 883 969399976
883 29 579397357
29 1155 229933302
1155 5913 730044954
5913 3193 134988074
3193 6223 810295847
6223 2757 414144037
2757 1740 594379874
1740 2880 837031922
2880 532 703961104
532 4232 24324780
4232 7102 86090816
7102 4289 180906114
4289 1890 441749151
1890 3262 815467386
3262 2391 726698309
2391 1858 886951389
1858 3459 103496814
3459 5731 906076417
5731 4033 357870780
4033 4230 75775413
4230 4233 209115230
4233 4828 146115622
4828 7051 984435055
7051 1249 713758634
1249 258 373636099
258 1951 545607322
1951 259 387032003
259 6438 12022434
6438 227 124438788
227 4742 666659020
4742 5679 981422410
5679 4461 703836145
4461 6106 896592323
6106 3924 563983718
3924 4905 691340573
4905 2403 706888169
2403 15 978127755
15 630 138236800
630 6579 396436444
6579 5594 534605213
5594 6601 162561580
6601 3357 335043615
3357 2258 715511327
2258 1366 604310731
1366 2014 3027354
2014 3513 294725989
3513 3460 343778473
3460 2943 106524169
2943 7146 53318760
7146 6086 701649253
6086 6437 182299582
6437 4533 262433990
4533 4368 700281230
4368 7190 19250991
7190 5665 976192624
5665 3941 73917328
3941 239 564858313
239 4537 215740980
4537 2680 938456117
2680 1344 689297101
1344 7035 882400001
7035 2548 772394880
2548 6172 245649599
6172 477 631508677
477 7033 336378597
7033 487 936990172
487 4590 190913199
4590 4626 167022706
4626 6194 75226971
6194 3400 587349643
3400 1900 701627919
1900 4961 90304906
4961 5427 922393258
5427 117 269655599
117 3204 694615637
3204 575 925420613
575 5978 564381589
5978 3543 38394110
3543 2723 31944781
2723 1215 617700349
1215 6724 592559717
6724 4698 66760717
4698 118 880134339
118 1598 292840946
1598 785 86011708
785 4774 708843316
4774 6234 219274628
6234 5689 503386376
5689 47 777100651
47 3046 10247098
3046 6829 45199830
6829 4078 512017005
4078 3242 782641979
3242 3186 290849430
3186 830 143525681
830 3965 119020575
3965 4850 227839601
4850 566 334438880
566 4671 138559635
4671 3566 155582927
3566 3905 921788523
3905 5110 692703908
5110 4244 245887833
4244 4264 696698135
4264 6952 962359508
6952 6451 940503470
6451 3178 622118747
3178 2913 379257450
2913 2447 831413934
2447 5104 506579882
5104 5474 849474153
5474 2089 276490005
2089 5179 573340599
5179 2449 582124845
2449 4719 569330951
4719 6528 659352308
6528 2015 143484514
2015 6033 641121934
6033 2068 15255037
2068 2261 920585165
2261 12 651369032
12 6808 60454867
6808 2307 432602169
2307 5324 434011010
5324 6620 351304297
6620 1263 428644204
1263 6690 405547940
6690 3679 579143899
3679 6316 763083084
6316 4498 396623929
4498 2206 734726826
2206 2916 537387961
2916 1959 89327837
1959 1316 980614659
1316 1270 86602449
1270 82 904203699
82 3805 773634482
3805 536 708721196
536 4161 135977502
4161 5778 457564770
5778 2328 67817431
2328 5563 985451655
5563 1140 734054775
1140 1168 641158030
1168 4356 567576499
4356 2633 155902079
2633 637 153026691
637 899 711061013
899 6147 797024013
6147 3280 168281728
3280 5721 484162532
5721 1452 300909399
1452 2316 228736596
2316 3668 916764701
3668 4691 734920409
4691 6617 580040893
6617 3087 197925259
3087 3500 992984703
3500 4114 11701145
4114 5375 961008343
5375 4417 389608632
4417 5671 746427971
5671 2906 350912657
2906 5607 331452823
5607 712 579558983
712 4467 437515106
4467 2040 235656521
2040 951 205709819
951 2507 998752656
2507 3094 371634023
3094 1018 515790943
1018 3786 66570086
3786 600 209602031
600 622 102362071
622 1601 707728117
1601 3781 777178530
3781 6289 258264150
6289 2758 860754808
2758 3694 340755896
3694 5312 907804518
5312 7079 29036536
7079 3972 824918428
3972 3134 208713916
3134 5034 110289486
5034 6376 594199483
6376 5413 796150679
5413 2085 690330379
2085 1589 792124742
1589 4199 789135382
4199 6010 702031525
6010 1328 605649438
1328 5683 31260367
5683 6331 300975849
6331 1631 809078450
1631 1992 362713190
1992 5998 880534833
5998 4044 99109909
4044 2359 450886065
2359 6002 938761006
6002 1931 97862565
1931 3793 822520088
3793 3477 454551948
3477 2695 16949005
2695 4347 32122118
4347 4966 556914019
4966 874 724677122
874 1885 661817002
1885 5714 667694523
5714 1323 437948284
1323 472 855089252
472 4140 575499040
4140 2763 319501174
2763 2873 532524034
2873 6358 636729310
6358 1556 429790660
1556 6079 126723516
6079 5346 432879989
5346 5850 120121038
5850 1441 771364612
1441 648 74531724
648 5993 674668917
5993 290 229530403
290 2582 105792091
2582 7164 975644767
7164 6790 38608852
6790 244 321021635
244 383 708695953
383 769 137718762
769 3848 771907700
3848 6463 647456958
6463 1470 88097681
1470 6325 446944141
6325 4369 954525260
4369 143 105046686
143 6479 331582613
6479 2081 363955632
2081 4849 682240163
4849 517 845915969
517 660 31650154
660 4875 120188446
4875 2779 701005220
2779 5811 459665549
5811 2637 292205974
2637 2998 86045607
2998 6193 96394858
6193 2847 574512988
2847 6266 65285477
6266 694 381791201
694 1564 547150380
1564 3529 836650089
3529 3040 456322925
3040 7147 221819297
7147 771 918696847
771 6126 414631370
6126 6643 49980417
6643 1933 809822053
1933 5610 588169359
5610 3537 758676370
3537 936 800057169
936 5933 212593412
5933 2478 258649681
2478 3962 888154850
3962 1461 659537553
1461 6817 213174940
6817 5823 845717891
5823 6814 843636520
6814 5531 577130572
5531 2818 527958053
2818 4456 689552488
4456 4315 461297080
4315 6222 500662853
6222 5944 243074062
5944 5677 920962629
5677 3323 645385181
3323 5934 329119669
5934 4815 17357487
4815 3391 219898168
3391 6533 394405147
6533 493 251665042
493 6092 767048548
6092 6784 83571589
6784 4638 707987968
4638 654 841384199
654 4111 2268435
4111 2149 975135692
2149 6502 891364616
6502 1644 664606843
1644 4330 563305051
4330 3091 650040985
3091 1926 464664011
1926 2819 775898463
2819 2128 908690666
2128 4335 205335215
4335 5558 287952370
5558 3739 974381960
3739 6154 51053105
6154 1235 131588889
1235 4818 404028885
4818 450 431527512
450 2543 673657732
2543 783 865325966
783 4921 784706719
4921 2832 769248148
2832 805 786288594
805 5477 430091899
5477 2280 98367816
2280 1768 656162435
1768 4037 502506421
4037 2431 345289317
2431 1306 907827478
1306 1127 122071322
1127 13 281377261
13 2691 468331799
2691 3521 963455522
3521 389 136162050
389 2776 295983844
2776 1057 854820137
1057 5948 800768893
5948 5059 859288895
5059 3807 357377476
3807 6401 117949258
6401 4059 487703712
4059 3337 118584495
3337 6036 323284473
6036 4281 628172436
4281 4713 92966455
4713 6860 226853932
6860 2289 612277679
2289 4853 349511694
4853 5284 510897798
5284 4810 138451764
4810 1526 214837659
1526 795 295604516
795 4489 907699912
4489 1292 853642608
1292 873 578212769
873 5880 858584083
5880 3732 362321396
3732 5697 80719189
5697 4839 56389753
4839 391 122665227
391 51 202790511
51 1406 337767014
1406 6710 590997026
6710 7100 18762386
7100 4892 473929065
4892 2212 886980871
2212 4334 873582524
4334 5621 274697957
5621 5588 598786119
5588 5461 83476353
5461 1455 392647215
1455 1237 939006185
1237 3700 54577202
3700 834 568448042
834 1021 567178620
1021 7009 60011
7009 5744 795301974
5744 982 31972653
982 3298 349571706
3298 2929 158716125
2929 2356 170424417
2356 4435 564409365
4435 4535 454320641
4535 4716 78124329
4716 3222 270568326
3222 7 32533409
7 5171 936708412
5171 5226 632889723
5226 4460 965768953
4460 4560 993098165
4560 5860 755554950
5860 5925 21075818
5925 4658 183381533
4658 6960 199068330
6960 3864 39838204
3864 6842 657310598
6842 1450 86049200
1450 1411 913420728
1411 6781 932008555
6781 134 537351673
134 3758 849413435
3758 2602 177172124
2602 3310 328874212
3310 3344 903990638
3344 5058 745620166
5058 2147 896052832
2147 2871 904050649
2871 7029 393438494
7029 6315 928025485
6315 1460 253622354
1460 5355 552154619
5355 3026 98449902
3026 5708 670548074
5708 6174 858991615
6174 5512 29090585
5512 3541 941116400
3541 1927 744041378
1927 5759 818315351
5759 5181 574006122
5181 1492 709810331
1492 2586 663929869
2586 3950 182077426
3950 6801 730886149
6801 3862 847311402
3862 1327 381145756
1327 5322 770724353
5322 170 504621999
170 3083 319711310
3083 1635 536661435
1635 3229 289146908
3229 1149 857062983
1149 4568 238591223
4568 32 318835386
32 3843 38453548
3843 1129 142581860
1129 1839 64455551
1839 2990 934506381
2990 6688 46632509
6688 747 310410399
747 2580 715048219
2580 1682 152771217
1682 6749 715081373
6749 198 666014475
198 2455 823319291
2455 5784 574072987
5784 18 547621414
18 905 616952045
905 4378 170630718
4378 1884 365936764
1884 5195 43474520
5195 3075 880441049
3075 3174 29866633
3174 7189 225551946
7189 52 463843551
52 4897 729694389
4897 1633 606697702
1633 6182 87084258
6182 4801 86832742
4801 3362 926409012
3362 2418 476262047
2418 759 375979650
759 756 635988349
756 704 714853270
704 6489 694815036
6489 3613 674441897
3613 1929 857435131
1929 5283 611786941
5283 6117 461464631
6117 3431 756583994
3431 374 774713695
374 5988 29029204
5988 6668 761871565
6668 4747 489795067
4747 1409 695043679
1409 2408 437707210
2408 4039 916384408
4039 3080 95181447
3080 7072 54659254
7072 77 87015125
77 2718 461118211
2718 6273 98133774
6273 5130 819972529
5130 607 343501198
607 968 323685721
968 66 136332433
66 6633 73195587
6633 915 930383423
915 6490 223416691
6490 5314 12544683
5314 2940 709308789
2940 3064 699678738
3064 6549 388524333
6549 2888 345297137
2888 2938 267048362
2938 7142 935855723
7142 6374 19739033
6374 1751 124483492
1751 3383 400159017
3383 4789 333720019
4789 1555 733583840
1555 4602 174872711
4602 2200 362749223
2200 3641 347971758
3641 3990 517184132
3990 6277 57792901
6277 907 785678968
907 5820 433568539
5820 4904 5490702
4904 3022 840338222
3022 4654 373100019
4654 1438 466608914
1438 5019 790988351
5019 1849 193072547
1849 6888 662626466
6888 762 114674071
762 147 329404980
147 3670 588338407
3670 1639 897573848
1639 458 405338026
458 5987 600883090
5987 462 459398990
462 4420 105016763
4420 5900 989407423
5900 1096 804696127
1096 3164 224581479
3164 3579 777779499
3579 2805 676951515
2805 2499 201581325
2499 4531 177938516
4531 3750 10671533
3750 6622 935165165
6622 5856 205327581
5856 5941 225937110
5941 605 135653277
605 5626 722511714
5626 6703 136246365
6703 933 921332245
933 2061 8596606
2061 949 141737068
949 2538 614186821
2538 6018 381696625
6018 2701 608345982
2701 6531 405175171
6531 779 574769172
779 1587 123488801
1587 3895 372365596
3895 3243 756690507
3243 6606 711827209
6606 1061 122455797
1061 565 162028532
565 3060 312710298
3060 5634 581854788
5634 5903 119561649
5903 5619 154634075
5619 5014 239067268
5014 6593 344143129
6593 6947 932413574
6947 3469 768535137
3469 6693 545724454
6693 2601 962868444
2601 884 631723024
884 5770 333405973
5770 6698 168196025
6698 442 857660134
442 995 469059250
995 3737 890707739
3737 3297 993906500
3297 4332 242907848
4332 3712 899304345
3712 1503 135643567
1503 6382 857094669
6382 4587 133517324
4587 217 596505903
217 5630 114786193
5630 1533 708286496
1533 959 719994704
959 3055 487151789
3055 3569 317493356
3569 3341 431821912
3341 5576 462123941
5576 4673 479521888
4673 2167 597048565
2167 6097 43978728
6097 85 451599892
85 631 751682640
631 6517 135562350
6517 1082 795743021
1082 2946 536612567
2946 845 904097488
845 1892 193983828
1892 4549 351997365
4549 533 388336865
533 364 379906155
364 1896 520193390
1896 4265 245996999
4265 2490 848965405
2490 2995 263417482
2995 2488 92419852
2488 3945 91873253
3945 5921 15238180
5921 5216 228063419
5216 14 801484276
14 2754 148755504
2754 6043 824569322
6043 6212 916270470
6212 7141 709558355
7141 3458 397080379
3458 2742 255938612
2742 1708 27051710
1708 7194 828902292
7194 4405 718062553
4405 1581 359089953
1581 3041 278467210
3041 6719 614557635
6719 5454 810689845
5454 2624 30149849
2624 1585 750119986
1585 4690 458949219
4690 103 419278770
103 1331 506733827
1331 5845 652933047
5845 2984 771276135
2984 2725 895070692
2725 3815 32839202
3815 3531 143985878
3531 2843 993584045
2843 1606 734320961
1606 792 259919714
792 2349 86003896
2349 1384 678710568
1384 2898 275157895
2898 3426 166583669
3426 6873 332711198
6873 2658 276429753
2658 6644 991152991
6644 1937 248981667
1937 4020 985988108
4020 1546 240749724
1546 2966 504920279
2966 2396 13039818
2396 3594 69652015
3594 5227 75499186
5227 3180 224646125
3180 2489 200635579
2489 3202 690056821
3202 3710 35335969
3710 2673 83301782
2673 6004 292693160
6004 5382 494285188
5382 618 502580552
618 6183 799426987
6183 6065 999734589
6065 6220 126373041
6220 5747 547014033
5747 2705 885090145
2705 163 122875273
163 7180 393114431
7180 2156 471927460
2156 5243 382794988
5243 5437 479118328
5437 4780 3154381
4780 1365 657952883
1365 4514 645701997
4514 2572 335865579
2572 176 934382636
176 887 489371342
887 6946 584847246
6946 2816 772887098
2816 5180 730121066
5180 4110 942283880
4110 6826 638443270
6826 1277 652289435
1277 5143 17783065
5143 4448 863089395
4448 4838 852925014
4838 1372 707839886
1372 3638 898425364
3638 6103 936226796
6103 6848 533046
6848 5267 245226905
5267 1428 291323701
1428 6207 652476387
6207 6240 97477847
6240 2611 270213096
2611 5294 52006773
5294 1033 982567993
1033 5225 393088370
5225 3272 445121205
3272 1484 454495452
1484 4438 775883358
4438 2395 776755887
2395 4722 457649833
4722 4985 286352594
4985 2963 274974237
2963 4045 793515413
4045 1837 73251583
1837 1513 764345579
1513 3763 230879012
3763 2194 846138681
2194 2677 346982998
2677 2067 25679245
2067 3677 484581950
3677 760 851788787
760 1358 43462310
1358 96 200187698
96 4910 557230154
4910 1063 603818551
1063 8 98613061
8 829 345973303
829 5668 456867951
5668 643 196356320
643 2226 637297005
2226 888 109344337
888 2997 293834168
2997 3279 907510101
3279 6514 13867465
6514 3933 128918514
3933 2666 153114824
2666 6519 311505024
6519 2185 583413966
2185 1697 928998182
1697 2099 88260910
2099 4258 893580153
4258 3398 215350775
3398 683 363235147
683 2072 539611919
2072 5831 288602359
5831 5538 980097081
5538 7187 770490932
7187 3263 134741039
3263 6640 179596432
6640 5604 796170177
5604 1578 471839344
1578 332 31385219
332 1916 692148842
1916 1398 672027042
1398 3268 588615373
3268 1427 295967392
1427 6525 623156458
6525 3325 934588677
3325 2584 752835343
2584 6170 672029132
6170 909 424402035
909 3150 714696034
3150 1651 965863300
1651 4410 184428489
4410 2450 581079853
2450 636 94781813
636 3076 337543314
3076 2520 892584877
2520 676 530712133
676 3442 119057849
3442 263 980845787
263 4610 276808640
4610 7083 334408625
7083 3986 196597288
3986 222 816420559
222 5829 475527338
5829 567 29210722
567 4200 439427844
4200 904 462784731
904 733 208807154
733 4034 88114375
4034 3523 934624075
3523 6041 240192373
6041 41 780263217
41 529 459167471
529 2318 681324101
2318 2973 76230608
2973 3014 934840283
3014 4899 468429131
4899 2075 681582305
2075 2335 606869414
2335 1774 892831166
1774 2552 248794692
2552 2639 425249068
2639 4641 929776009
4641 1790 829874546
1790 934 372547235
934 7151 119835676
7151 2774 574975776
2774 1287 755775723
1287 5209 238893526
5209 6454 408337917
6454 5148 32584362
5148 3290 573302151
3290 5069 604935205
5069 5836 849004921
5836 4991 48829488
4991 6951 634145927
6951 2971 140949119
2971 2522 364130573
2522 3516 842953081
3516 5881 229063494
5881 7124 151271002
7124 1898 935661809
1898 1156 9326710
1156 5066 610438473
5066 5635 616985909
5635 4340 938073673
4340 2949 397795109
2949 3160 85415039
3160 171 472172331
171 3517 4664522
3517 5292 830762559
5292 6048 720967023
6048 2524 282429944
2524 3849 613054921
3849 2668 403357922
2668 1226 507493534
1226 3917 732890598
3917 3669 978333699
3669 579 263269256
579 4310 971784124
4310 256 239187969
256 4350 148369972
4350 2304 397602628
2304 2058 844123174
2058 4982 997374893
4982 6887 298948470
6887 6177 330785454
6177 3299 138324011
3299 3006 663079043
3006 359 26254888
359 1595 219903859
1595 911 814350045
911 7133 961916697
7133 231 229230569
231 4240 277304871
4240 1049 431418959
1049 3708 19820595
3708 6069 675099980
6069 2501 369350352
2501 4124 491992926
4124 5757 532280857
5757 2566 52629264
2566 5548 65476303
5548 5109 814710801
5109 3493 665684186
3493 2329 468834225
2329 827 174720688
827 3977 251091137
3977 940 299684277
940 229 437989944
229 6850 222875260
6850 6430 538872246
6430 4983 586359916
4983 2056 620477888
2056 3835 235511773
3835 6770 436251163
6770 3360 919426358
3360 1267 418813581
1267 196 427091528
196 1906 435021754
1906 2893 445068470
2893 872 646995388
872 112 249371799
112 891 259501520
891 4612 728742311
4612 372 526676670
372 5319 543436834
5319 1767 748562907
1767 679 54293004
679 5429 912787186
5429 5204 240555832
5204 4655 586573861
4655 2724 817932805
2724 421 306032135
421 4462 253801015
4462 4583 336133344
4583 945 627382715
945 2999 428521704
2999 4484 587224481
4484 1159 927066992
1159 4327 866511648
4327 1173 810099741
1173 7082 318455592
7082 701 305387918
701 1528 283093982
1528 4181 406483719
4181 6344 594155435
6344 6721 55036693
6721 5425 825297301
5425 2491 21246962
2491 1519 490058447
1519 5876 122882124
5876 2176 520758704
2176 5949 591946600
5949 3236 382383644
3236 4520 102017369
4520 6962 118623270
6962 4668 925820478
4668 4365 850580276
4365 5198 25432628
5198 159 691124018
159 6410 91136107
6410 325 612006489
325 6906 361573176
6906 4682 249684597
4682 1983 865807504
1983 6369 697706520
6369 2031 877067312
2031 6958 294329207
6958 6836 284931000
6836 3499 656650657
3499 1566 13357209
1566 7113 947547095
7113 7053 827622603
7053 2252 171261481
2252 3121 83157430
3121 6102 234106322
6102 542 765416916
542 2622 138194123
2622 2376 59403622
2376 6354 639180232
6354 165 480768924
165 5184 34802100
