10
8665 8664
1855 498 522191390
498 4655 187413804
4655 2624 142424849
2624 962 345033573
962 3065 376220355
3065 1969 405143529
1969 3839 619274029
3839 3899 801792605
3899 3311 954370746
3311 3067 722889486
3067 3172 35293177
3172 305 80569058
305 1454 491903980
1454 993 214866368
993 1864 363757532
1864 571 821751028
571 2109 628917915
2109 1818 338989477
1818 3229 520750273
3229 396 636049595
396 1601 145821810
1601 3013 814099327
3013 3183 408692444
3183 3897 725576404
3897 3471 424046151
3471 1546 538711883
1546 208 53057255
208 3671 700115130
3671 2269 815787816
2269 3846 303140511
3846 3633 594635934
3633 3196 190495560
3196 602 490554315
602 3585 737060783
3585 4326 535529133
4326 4285 719291025
4285 700 994720666
700 4595 7319515
4595 1677 373599983
1677 285 949091412
285 1965 582725356
1965 2557 408893160
2557 1993 882176824
1993 2093 74629335
2093 1725 476275883
1725 2161 98450709
2161 702 748896718
702 2036 105193797
2036 3909 437440186
3909 2805 122163344
2805 144 593759746
144 2430 435778351
2430 3699 936262672
3699 3513 2452189
3513 1398 13871108
1398 3994 360308822
3994 1192 393680426
1192 4541 66928363
4541 4664 912940306
4664 3997 61984596
3997 3096 370068874
3096 1298 507576239
1298 4370 252480156
4370 2284 713139544
2284 3516 97153375
3516 640 788009289
640 90 432430568
90 3252 91874041
3252 2813 647845158
2813 622 806030551
622 1039 893481807
1039 1963 230570513
1963 4582 67440064
4582 2807 628174984
2807 2417 157716203
2417 3901 543715947
3901 3573 726625693
3573 4133 759129275
4133 961 501426099
961 2712 16582232
2712 2453 881292619
2453 1340 95185844
1340 2355 452360583
2355 3081 817555290
3081 86 950154389
86 2171 466231691
2171 2450 30380465
2450 1092 343834814
1092 132 533160054
132 1097 943320771
1097 3456 405819410
3456 174 755745283
174 1216 303413363
1216 1256 658299566
1256 4478 468884826
4478 1141 253083093
1141 872 298825208
872 541 753831748
541 4172 197473488
4172 632 946670367
632 1011 412378652
1011 2416 90955294
2416 2404 29757233
2404 4391 479818716
4391 3794 571646632
3794 4604 39989790
4604 3230 876051018
3230 3518 298272324
3518 2014 799119065
2014 3005 377477116
3005 3205 314854556
3205 444 680411684
444 1249 325179314
1249 1283 767215140
1283 1007 350483327
1007 3955 275333702
3955 3931 85963184
3931 395 233380147
395 2158 471684871
2158 878 619123239
878 2398 29217271
2398 3603 877504281
3603 4385 227384875
4385 765 332630635
765 3455 388320201
3455 675 696269701
675 2009 585713728
2009 652 539661763
652 4351 302617802
4351 1044 783187216
1044 351 338848483
351 1809 714996454
1809 393 726658864
393 1741 368605717
1741 3237 47331523
3237 3614 150821849
3614 1811 408595507
1811 1333 923382541
1333 3412 449094173
3412 3605 60230926
3605 2839 153376010
2839 425 616465083
425 2618 740642610
2618 2486 478555325
2486 3789 236196576
3789 4473 943642291
4473 3546 753889027
3546 3134 322159761
3134 3220 177022437
3220 2015 78090251
2015 1862 941283000
1862 1700 206239709
1700 2888 955594533
2888 2261 21184228
2261 1464 391386698
1464 4155 196431087
4155 2581 717453929
2581 2799 977100426
2799 3983 736092850
3983 3125 20071730
3125 1681 612803995
1681 3180 74941333
3180 2763 587584538
2763 3775 191979212
3775 861 296063404
861 2966 634916061
2966 2610 342801061
2610 4456 557175265
4456 160 558298602
160 2112 644411588
2112 2470 617406191
2470 4260 711674612
4260 2499 260876670
2499 12 210565154
12 963 42746290
963 119 497073247
119 1136 154207445
1136 1695 796635318
1695 2787 819233008
2787 1775 183746236
1775 1582 874725569
1582 1288 613032361
1288 447 389985945
447 1178 682836455
1178 1727 634216589
1727 2019 781372643
2019 3908 731783896
3908 1214 204186871
1214 4605 610989422
4605 1893 320393100
1893 184 76774955
184 2622 76309770
2622 1262 247850787
1262 4416 664359493
4416 52 120805336
52 2525 543914191
2525 4053 151791907
4053 2274 463606397
2274 2892 101089455
2892 1917 710090509
1917 1268 108017984
1268 2246 571012001
2246 2737 274281475
2737 2904 221411009
2904 2320 781577155
2320 594 317027765
594 3074 571000610
3074 2836 935784600
2836 133 966179437
133 4451 242749971
4451 558 119530836
558 3981 693421360
3981 1029 855782332
1029 1709 362033135
1709 1356 228774168
1356 4435 342515274
4435 1722 995922133
1722 4089 960558065
4089 3169 399218499
3169 236 459427908
236 3405 280951164
3405 2957 475993454
2957 2902 535737679
2902 2856 528801951
2856 804 992869301
804 672 656543015
672 2040 925232496
2040 2221 144661207
2221 3624 972665767
3624 2169 878838305
2169 3760 707268071
3760 3993 933200105
3993 452 449850305
452 2528 981549546
2528 4631 7127467
4631 191 83943814
191 2423 151093664
2423 1156 578128077
1156 3411 19728413
3411 3515 117273101
3515 4389 820878048
4389 1992 991775604
1992 3104 663210815
3104 2028 529176733
2028 1485 206325093
1485 2435 891984983
2435 2649 871692007
2649 509 54763579
509 3462 852543047
3462 2114 123426859
2114 394 514191487
394 4150 986010565
4150 3493 599420313
3493 4008 49929165
4008 355 367328869
355 4432 444805967
4432 1101 558988535
1101 4240 292561364
4240 1966 589467175
1966 3364 384170655
3364 2687 23916023
2687 3452 149251599
3452 1013 317370759
1013 1577 473766328
1577 2794 130801144
2794 4119 324498227
4119 762 557710142
762 2061 134411162
2061 4254 902626304
4254 212 429954910
212 2633 104200617
2633 2006 576020706
2006 2824 274246867
2824 4082 767411432
4082 1761 105197438
1761 176 333088314
176 2808 511912769
2808 724 829405800
724 547 387851893
547 3904 216972169
3904 1507 952832659
1507 151 902043381
151 3436 202982734
3436 496 404769326
496 618 804488900
618 2113 570311603
2113 847 849575293
847 1623 215993788
1623 2589 715389322
2589 309 291558821
309 406 600164443
406 952 739305345
952 1560 440810420
1560 3748 917535203
3748 525 65588026
525 203 424127918
203 239 94549783
239 751 623298169
751 4566 558539081
4566 2073 849692441
2073 2627 905769433
2627 3433 515256052
3433 4502 425713146
4502 1289 32532653
1289 3331 135183838
3331 3049 383426939
3049 381 365620968
381 1394 647096607
1394 1010 212832738
1010 3192 753472861
3192 1499 864068776
1499 3046 18181750
3046 1762 655516241
1762 1006 67051509
1006 2923 422951076
2923 3468 312521495
3468 102 489879467
102 2394 272526369
2394 2883 528515283
2883 3822 57785142
3822 4115 564085190
4115 3547 128679726
3547 216 797090487
216 4007 4895610
4007 3967 898731283
3967 4579 862678513
4579 1336 281539882
1336 169 993281066
169 2781 338493035
2781 3762 840078963
3762 1974 695489860
1974 1736 244262467
1736 1484 207851369
1484 3508 121203006
3508 2097 276795121
2097 4568 343035207
4568 2413 357146299
2413 65 642416089
65 4643 990131814
4643 3042 569979037
3042 3193 248405303
3193 573 854200589
573 4437 588160787
4437 1239 903921545
1239 1815 773768453
1815 2530 11111863
2530 117 68959393
117 4087 116164273
4087 4418 136154586
4418 1687 597474676
1687 2107 173949415
2107 1929 552756130
1929 4614 726154402
4614 1735 971039902
1735 2820 410168094
2820 1879 477402038
1879 1919 686234768
1919 4612 691707977
4612 2108 323199457
2108 1983 24727803
1983 3266 384303293
3266 3602 18689317
3602 2367 121506624
2367 175 592154662
175 1449 992408678
1449 3102 398301745
3102 4572 935189869
4572 3720 349554976
3720 2475 893234188
2475 3000 925321682
3000 2826 772050367
2826 1724 141639491
1724 1985 632038625
1985 4442 212727507
4442 3616 898077390
3616 2780 258323431
2780 4011 76355724
4011 2538 967036783
2538 3861 227004058
3861 368 212510310
368 831 564511458
831 2899 400953473
2899 639 765266441
639 1411 143182214
1411 776 224509728
776 3644 27950888
3644 4654 620584252
4654 2748 910744496
2748 3417 719658865
3417 1273 943783710
1273 2152 787988653
2152 664 103962158
664 2035 814989381
2035 2356 909495278
2356 2157 696116820
2157 1395 807398058
1395 2914 160313376
2914 1743 483823043
1743 1625 9469387
1625 2850 53547564
2850 520 261661078
520 1997 781519754
1997 2373 47703409
2373 4038 893699703
4038 1430 994247261
1430 4360 945780799
4360 1840 4539487
1840 2750 70602985
2750 1240 912817581
1240 1197 231543545
1197 420 135629649
420 4013 329845392
4013 2086 485013372
2086 2851 753412444
2851 4419 325543960
4419 2939 709523100
2939 2591 781363333
2591 3711 946128213
3711 669 472783950
669 3069 501022197
3069 4118 742428276
4118 2344 113288956
2344 193 457500709
193 3053 409934010
3053 4474 22784233
4474 3615 6133883
3615 1642 69848421
1642 631 183097610
631 1545 489956926
1545 1595 79317808
1595 1014 89161528
1014 591 751618004
591 4344 713353916
4344 4134 136864937
4134 2354 497834061
2354 2376 560117530
2376 1167 82645735
1167 1978 502373548
1978 3341 483236869
3341 4127 847979670
4127 3859 586433448
3859 3986 618866519
3986 432 30341415
432 4551 71446819
4551 3014 224795316
3014 4065 355885376
4065 1726 633486274
1726 366 6158648
366 4203 154529942
4203 3375 106270223
3375 2549 359697200
2549 273 896958218
273 3677 72075533
3677 2901 817197909
2901 1505 159408581
1505 4372 94859767
4372 2884 823331792
2884 3008 229257002
3008 1611 130473731
1611 2434 313288717
2434 1697 308574810
1697 1209 219635259
1209 1667 64906721
1667 2907 21928725
2907 4475 356500196
4475 1705 415257136
1705 2500 434562609
2500 3646 439145931
3646 417 917630684
417 2338 917799479
2338 1534 139641954
1534 402 356580485
402 2452 389182351
2452 2997 169983369
2997 1873 428027305
1873 805 613977667
805 895 525868745
895 1458 61513578
1458 473 620136316
473 1368 680398687
1368 204 20300155
204 641 979833516
641 3687 429873258
3687 3269 92375688
3269 2273 649547778
2273 3103 589281839
3103 1590 39751809
1590 3327 472879570
3327 756 818538841
756 2873 170225540
2873 3329 638684641
3329 2281 127113650
2281 1177 389860799
1177 3319 556107716
3319 93 1558729
93 3372 746360995
3372 2018 971364852
2018 1501 288637693
1501 3271 38023279
3271 4168 741511890
4168 3055 206437171
3055 4019 177665233
4019 1511 98092374
1511 3918 595619522
3918 2134 347648603
2134 1235 378636033
1235 524 62113542
524 4140 873517348
4140 1607 292665965
1607 477 682249858
477 4092 406432389
4092 1617 165482474
1617 2391 514599727
2391 354 836305647
354 1324 110374517
1324 1752 16663859
1752 1612 425587486
1612 4227 150126326
4227 2926 489543429
2926 1131 96642680
1131 2934 172868221
2934 4028 128228069
4028 2845 76272685
2845 357 562729020
357 1746 536852140
1746 3541 77831414
3541 2931 161606369
2931 2045 508216991
2045 2442 218985461
2442 1902 52146002
1902 4347 102245234
4347 2961 425422632
2961 1488 229811236
1488 434 200337609
434 1958 873558508
1958 211 429976193
211 3714 578973642
3714 1139 935672051
1139 1407 156009894
1407 2131 871639608
2131 4406 470438262
4406 1998 562442283
1998 2268 37122081
2268 3264 985037990
3264 753 398747930
753 2312 12952
2312 698 1701848
698 1664 676851770
1664 2895 150139279
2895 3723 343761631
3723 4122 773494450
4122 344 323007500
344 3022 324506054
3022 1810 849767135
1810 2721 738252874
2721 4622 861358194
4622 1539 780114904
1539 464 899859243
464 1814 222091539
1814 3077 999100365
3077 544 952005246
544 4608 324336773
4608 3037 277039351
3037 572 34332835
572 4147 377190736
4147 4361 150597858
4361 2044 464309028
2044 4177 956164379
4177 29 86269908
29 4644 620318922
4644 1116 680320340
1116 1079 409224525
1079 1671 35277559
1671 1203 569958775
1203 4214 246778868
4214 308 434025489
308 1149 569971728
1149 1715 100997070
1715 989 110877258
989 3399 572627361
3399 3833 444758701
3833 3130 736888062
3130 101 895634861
101 4266 621781109
4266 22 586655197
22 1287 486404088
1287 1641 335655657
1641 2085 219286454
2085 3530 238779685
3530 4576 557747196
4576 2072 218386818
2072 3040 43301284
3040 2361 734600323
2361 1905 495426169
1905 3736 77634119
3736 2501 111791059
2501 294 498540382
294 3213 394459501
3213 539 920471792
539 535 437326644
535 4096 14778422
4096 3990 453308485
3990 1378 846551169
1378 3424 50055981
3424 3925 23267259
3925 210 93330036
210 3988 336597824
3988 849 445755341
849 705 194327106
705 2196 299991436
2196 1146 18382701
1146 435 491602161
435 2133 36879498
2133 905 766533916
905 3325 113383270
3325 3940 476051049
3940 2734 105454358
2734 2784 449038927
2784 2439 695337503
2439 615 344234043
615 2736 859302477
2736 1703 766240675
1703 327 387535327
327 2767 593902799
2767 2607 114183198
2607 2617 465169446
2617 4044 558210212
4044 4125 612723580
4125 4186 859628947
4186 722 478682003
722 2915 50050223
2915 3387 726923723
3387 799 931990488
799 3837 896601393
3837 699 629496059
699 1627 807774102
1627 1359 842447783
1359 2602 818610237
2602 2329 106045796
2329 4446 36774889
4446 2238 118601673
2238 197 976944853
197 2672 380893404
2672 158 7997525
158 1971 595995122
1971 2155 494276674
2155 4507 336564928
4507 4411 701449480
4411 1964 795831955
1964 2593 884418785
2593 2378 45683522
2378 4243 655134431
4243 3888 650659459
3888 3930 433218849
3930 289 101553584
289 1119 764842657
1119 3335 750904649
3335 3398 659763796
3398 1991 230082590
1991 2174 463049949
2174 4410 990962154
4410 1009 280132814
1009 2057 42490026
2057 269 775468995
269 1142 29250560
1142 4613 671986085
4613 873 435759450
873 1445 871698343
1445 3689 343112675
3689 996 541805247
996 256 760989586
256 3383 314230702
3383 2090 371266453
2090 4268 141882990
4268 1418 174744581
1418 4047 967261575
4047 3287 488676018
3287 1390 511309509
1390 362 668711055
362 825 137024327
825 4427 248244647
4427 936 566910931
936 1711 792158758
1711 760 898904107
760 2791 129780
2791 4213 746228696
4213 286 516263117
286 3308 603550783
3308 2056 258508846
2056 960 746345708
960 1772 66600732
1772 3632 249470999
3632 2310 878994876
2310 3586 109090758
3586 2512 24939993
2512 1674 908245436
1674 62 633593197
62 2077 313215798
2077 4303 632460132
4303 2741 976705872
2741 182 855021045
182 1478 245966072
1478 339 290936574
339 4311 78803851
4311 2313 240365416
2313 3956 465681155
3956 999 46065425
999 3106 581557788
3106 1099 829507019
1099 281 567292834
281 332 718582115
332 777 77751665
777 3734 134203765
3734 1060 363257227
1060 3161 829172126
3161 3100 986849900
3100 1549 109485922
1549 4070 197951597
4070 1682 590400682
1682 364 367994768
364 2919 944297305
2919 4003 509517768
4003 3867 469982121
3867 1388 675808534
1388 3093 618608526
3093 1689 347438469
1689 3181 436570323
3181 481 104718076
481 3980 660654267
3980 1901 69030454
1901 2657 81423948
2657 3303 368191665
3303 1836 167512880
1836 592 224876876
592 4415 446995516
4415 4022 260394650
4022 2866 690558031
2866 752 493060941
752 1057 841952439
1057 2864 372581403
2864 3922 60353775
3922 213 560534553
213 3502 450333069
3502 4085 47073894
4085 3007 923791780
3007 3338 132021548
3338 2577 33923793
2577 3087 885794057
3087 750 329973145
750 3015 476840829
3015 1026 106305178
1026 1786 126786803
1786 1028 986358598
1028 3821 576287300
3821 1510 802595337
1510 1253 457483477
1253 3539 923725769
3539 718 239165659
718 501 562201554
501 4428 584380035
4428 2287 160712468
2287 442 496141856
442 1795 952571700
1795 229 180741702
229 161 721018732
161 543 252083569
543 1622 441136353
1622 2968 264093116
2968 2127 745144510
2127 3611 283088791
3611 2374 636674520
2374 2244 658014639
2244 222 696139698
222 3016 87007588
3016 2754 557604887
2754 3210 472447832
3210 2260 71545490
2260 4412 444045034
4412 954 358241888
954 1859 401518636
1859 310 920885864
310 683 464547066
683 2258 528305439
2258 870 759760815
870 3620 40834365
3620 1508 330900776
1508 4238 69760645
4238 3270 817076488
3270 1222 422582789
1222 656 484478553
656 4356 253972876
4356 519 583295257
519 2408 980620409
2408 140 59060929
140 1416 764036960
1416 4223 701639140
4223 2201 311144498
2201 2865 57689666
2865 1676 965732257
1676 4548 56289008
4548 4250 340778457
4250 2181 454923130
2181 4511 566820001
4511 2412 36918154
2412 3343 394447072
3343 2479 124424888
2479 1086 361882340
1086 598 465992562
598 1981 420986276
1981 695 720124228
695 4532 867511198
4532 1221 194388493
1221 2727 37187648
2727 24 395816637
24 35 954149308
35 385 930538368
385 682 579233767
682 716 876426308
716 2696 747614856
2696 2677 1816555
2677 2350 360904860
2350 2156 1587731
2156 1400 437628167
1400 3690 194041623
3690 2402 60648661
2402 4321 54181480
4321 2761 895680763
2761 4555 224309513
4555 1779 111871146
1779 3470 713929373
3470 978 133114875
978 2289 452649603
2289 555 21368856
555 4030 699934877
4030 4174 342084111
4174 3453 415815928
3453 4216 676876119
4216 3296 703966452
3296 4171 881808491
4171 2596 97862394
2596 3414 276607033
3414 3973 749319688
3973 768 144767242
768 1959 166311035
1959 4489 997652679
4489 1054 98916549
1054 3056 96849403
3056 1188 576886445
1188 2462 827859211
2462 1248 696980613
1248 1550 431219355
1550 933 41280425
933 1973 551084698
1973 2182 868847522
2182 3517 235322048
3517 2872 464249713
2872 3991 923029002
3991 4131 131002810
4131 4422 688559227
4422 2405 34900147
2405 1754 697448538
1754 2545 821674102
2545 4556 340066104
4556 1102 718817394
1102 2562 374125332
2562 499 682150215
499 3302 134633322
3302 3582 51001450
3582 792 238633020
792 3788 868958167
3788 2717 1380199
2717 1162 367756408
1162 3716 470794208
3716 2209 146147441
2209 2047 534067443
2047 1787 468446887
1787 4176 97580344
4176 347 630916846
347 1276 897849686
1276 1106 777955910
1106 1111 180413812
1111 789 329069040
789 745 819236335
745 2506 731498511
2506 4104 50432915
4104 2159 54558382
2159 1584 195748223
1584 3476 973461917
3476 4460 38077546
4460 809 884307450
809 3507 8362063
3507 2753 588042438
2753 4224 558497906
4224 2415 200944521
2415 813 159376186
813 1518 932623238
1518 1213 883094737
1213 2580 146525862
2580 1658 836141043
1658 1183 974244111
1183 4436 15484028
4436 387 690037596
387 4373 342000518
4373 3793 486278236
3793 3621 688701391
3621 2796 876067962
2796 3650 807241477
3650 1286 638798089
1286 2190 359501161
2190 1176 705091163
1176 2559 416753998
2559 626 539914974
626 3941 886676557
3941 2324 88506686
2324 2647 123929838
2647 2471 937109473
2471 4267 143065068
4267 3232 319678061
3232 1839 910571389
1839 4042 33658969
4042 4336 56501865
4336 1383 771449807
1383 2125 621701407
2125 223 614999771
223 4282 972394328
4282 2377 781077593
2377 3779 400139362
3779 1382 708005418
1382 3282 927603455
3282 2688 236280404
2688 2483 534765883
2483 4636 943087483
4636 1863 926318000
1863 4199 876766401
4199 1168 281882073
1168 1182 467535744
1182 2656 605350716
2656 1050 89123549
1050 589 106333833
589 88 817368232
88 3763 646731066
3763 2958 375604185
2958 3017 209799559
3017 1217 385923977
1217 1031 464110872
1031 304 333729397
304 3890 323033449
3890 3495 607175940
3495 2396 653407458
2396 1372 86121191
1372 3371 640834909
3371 152 562425677
152 2141 710087352
2141 1659 115052670
1659 855 29941801
855 3730 534998034
3730 1465 896130263
1465 726 430081164
726 3142 95519805
3142 4549 823733718
4549 1548 666361568
1548 574 630285688
574 3292 619337554
3292 4465 445195922
4465 2880 359568443
2880 4300 753735981
4300 2894 912731666
2894 2870 964919159
2870 476 695375885
476 1255 871581853
1255 4111 634803744
4111 369 194623304
369 319 247186038
319 3171 844603303
3171 568 580547281
568 9 711296910
9 3855 178332699
3855 2084 903580730
2084 3233 170989203
3233 2691 684256512
2691 3774 842218276
3774 3370 664340467
3370 1424 246682188
1424 921 552305627
921 4296 779393137
4296 4658 276623990
4658 2789 87303660
2789 2869 675523399
2869 1525 706705154
1525 3704 35339820
3704 4386 351773470
4386 3291 225583075
3291 1643 665625508
1643 1127 823627379
1127 865 523295351
865 1025 25193950
1025 1323 577363359
1323 1698 288543371
1698 1708 842629464
1708 312 125255597
312 2561 160125223
2561 1732 477433207
1732 2148 319878902
2148 4054 259827615
4054 697 174552864
697 232 900426183
232 2383 971124525
2383 2265 352885563
2265 4064 656523267
4064 4179 994630083
4179 2842 37142074
2842 4160 498741542
4160 4158 658970549
4158 1980 136340617
1980 2800 903563523
2800 234 290880039
234 714 265480961
714 782 843383538
782 307 966403438
307 1947 972186115
1947 2379 878723358
2379 2976 170693262
2976 2867 50285543
2867 3217 544348865
3217 3259 994320641
3259 1691 573580895
1691 3304 422059170
3304 2938 424200353
2938 3520 862124266
3520 3893 264688633
3893 1244 549455951
1244 2507 874765843
2507 1593 594638194
1593 3219 869334853
3219 293 134593458
293 2829 769191058
2829 3267 622277389
3267 911 958234337
911 2655 122076621
2655 3489 278800655
3489 2552 952864419
2552 2524 11735049
2524 1957 630058551
1957 3917 464351321
3917 398 592020
398 1258 533622074
1258 4060 755231360
4060 3982 266072981
3982 2478 229521965
2478 1910 574151152
1910 3185 90775449
3185 3664 108245322
3664 2343 597360768
2343 3221 141060993
3221 291 505110541
291 4537 444197762
4537 2144 567158242
2144 1920 927169711
1920 1860 868398115
1860 4055 281798861
4055 1413 44374697
1413 2482 270370419
2482 2533 9081057
2533 3168 639012892
3168 2613 992221626
2613 38 143674515
38 1112 408203949
1112 2314 614499015
2314 2973 101908852
2973 4387 382796924
4387 3754 745816024
3754 3260 907289625
3260 1637 247048328
1637 4554 375874575
4554 3735 224157300
3735 2679 100156702
2679 2675 762013003
2675 3630 831905014
3630 2128 366229684
2128 4137 991534968
4137 2325 258572519
2325 4349 309521487
4349 3085 99780289
3085 2981 855933287
2981 1908 303098834
1908 127 457407184
127 1768 300131048
1768 3431 870257076
3431 336 384576895
336 276 21045517
276 438 4572290
438 2021 428951592
2021 1573 143932290
1573 3838 13653348
3838 1379 67964483
1379 2987 136153916
2987 136 9844217
136 493 328684787
493 1429 603169285
1429 4535 111753069
4535 1252 563998065
1252 1444 348985308
1444 1524 871559049
1524 2493 811046393
2493 3800 577376237
3800 466 948232703
466 759 911203096
759 2055 339389239
2055 2460 780137716
2460 1962 129949133
1962 274 183440560
274 2861 38710235
2861 1456 439470620
1456 807 135737203
807 1452 747159876
1452 3563 742569455
3563 363 593144388
363 225 47290924
225 3565 465342884
3565 3848 977721283
3848 4149 920852796
4149 2534 322431529
2534 4073 259189228
4073 30 64785085
30 1782 336084877
1782 4464 179670066
4464 1554 53455355
1554 2472 345929094
2472 4291 360871207
4291 20 656624640
20 901 310198518
901 4071 924869272
4071 2082 5609948
2082 2256 34273920
2256 3871 588432019
3871 485 435502539
485 4 982506623
4 4302 352151468
4302 3726 774891779
3726 3263 615160692
3263 1292 482100601
1292 1646 958332339
1646 3150 506387281
3150 3542 774087575
3542 2038 94069542
2038 648 106063511
648 2259 369173383
2259 1008 539730284
1008 4494 5870789
4494 1410 834516268
1410 719 369967920
719 201 926723585
201 2359 9464150
2359 1466 629157148
1466 2480 991508670
2480 3538 345549027
3538 4332 661343568
4332 3638 44964025
3638 1943 543994475
1943 1237 22214774
1237 453 554105019
453 297 854192993
297 3396 947084047
3396 2272 412231321
2272 3564 740983267
3564 2755 388032419
2755 1706 847733861
1706 2792 576006243
2792 1773 740183887
1773 1331 475141993
1331 418 43683289
418 822 74800841
822 2034 285990685
2034 4560 550070570
4560 2345 848888416
2345 3552 232576581
3552 99 656134081
99 596 218061799
596 2098 772306865
2098 2029 662004870
2029 2854 905094421
2854 427 142274784
427 237 441244808
237 3852 914558571
3852 1831 623948287
1831 1684 285269832
1684 262 112623951
262 582 285291854
582 1600 182750211
1600 3349 656618426
3349 773 160022983
773 3191 736855230
3191 267 363327773
267 2841 107107029
2841 4493 149086551
4493 534 104311039
534 4563 347655802
4563 284 996820412
284 3441 680317283
3441 2946 87839688
2946 2351 324478758
2351 3475 724000572
3475 2949 162640529
2949 1605 610469443
1605 3201 126587495
3201 4620 11528944
4620 378 843046025
378 3265 635237931
3265 2262 82107097
2262 1325 615352889
1325 3926 149759154
3926 3960 987201518
3960 2686 610144028
2686 2950 591003963
2950 2263 754276442
2263 141 234092314
141 2699 876273795
2699 4492 866900393
4492 3732 371900522
3732 2253 59024005
2253 1867 523518819
1867 1776 531923505
1776 1740 795879235
1740 2989 886846592
2989 3390 491546888
3390 867 797482140
867 2465 843673985
2465 196 839202690
196 4431 646818905
4431 2333 376507621
2333 282 927042378
282 3381 971297663
3381 4398 100508192
4398 415 942199261
415 4057 581767106
4057 1628 79612042
1628 1351 806244560
1351 3550 277329484
3550 1122 714849973
1122 2746 888351657
2746 3490 892682373
3490 1850 864609127
1850 4151 728069529
4151 2886 355342754
2886 4117 308129443
4117 397 334862324
397 3935 589435068
3935 595 184403237
595 1492 201762717
1492 3345 961335591
3345 1870 95943596
1870 154 577797890
154 2363 345775449
2363 3987 891822832
3987 771 317160835
771 4490 837322338
4490 3519 541821325
3519 333 160834819
333 3742 676525027
3742 1260 188640230
1260 3426 537342441
3426 3768 456083759
3768 3790 12454246
3790 3358 490366987
3358 4059 250799373
4059 1996 594221352
1996 856 422495383
856 131 57043932
131 1745 871550836
1745 2632 137345355
2632 1621 797911944
1621 1310 616749563
1310 2956 854470837
2956 2875 378497826
2875 2466 972092317
2466 3312 15116633
3312 634 713360150
634 4458 414043739
4458 3966 199519871
3966 4307 915122867
4307 4080 227895683
4080 180 295463467
180 687 345437110
687 3461 573671132
3461 2646 39802652
2646 1171 662597945
1171 3070 263509823
3070 290 581623978
290 1580 823432765
1580 2718 940034851
2718 3575 622780562
3575 2502 213291559
2502 76 248634963
76 219 635234808
219 3857 556174900
3857 3148 499434336
3148 2764 81972514
2764 2130 978670284
2130 1370 408994623
1370 4439 953523350
4439 1692 968531993
1692 2063 206906566
2063 1403 422789266
1403 244 675519183
244 1785 585404392
1785 348 247397937
348 1890 690635817
1890 1586 151280895
1586 2821 513958030
2821 334 890155688
334 3079 66403762
3079 3029 741853713
3029 2504 38135508
2504 4603 264357226
4603 2637 168041198
2637 4194 77938161
4194 145 926955172
145 2180 431551022
2180 1227 512078493
1227 4365 602904290
4365 2975 224102226
2975 1961 134859054
1961 1903 816195849
1903 4423 325253543
4423 2049 622610216
2049 73 224887102
73 2930 824687879
2930 3153 704582730
3153 3409 203557385
3409 139 86198855
139 607 510622434
607 2407 24605732
2407 2330 293105421
2330 3929 933411700
3929 4006 700124915
4006 1259 731026167
1259 2811 33325990
2811 1519 390760731
1519 33 882307063
33 3082 547284020
3082 4126 133432772
4126 533 801227179
533 4333 141654086
4333 4510 24084635
4510 1185 65584404
1185 2758 162211639
2758 410 102022796
410 3126 992539576
3126 906 593762661
906 3863 466617643
3863 4145 447960219
4145 1264 670381241
1264 3845 453993051
3845 1078 116672421
1078 3076 995634784
3076 3277 76603266
3277 1147 341559524
1147 3044 672839016
3044 4000 633702351
4000 1280 545116909
1280 2305 759037872
2305 1562 144324784
1562 1576 569722641
1576 4355 52143292
4355 2458 930252838
2458 1907 122363910
1907 717 635685814
717 190 963578829
190 3953 513124641
3953 2990 517992876
2990 1571 363379202
1571 4665 499073768
4665 1854 171736408
1854 1251 357549643
1251 1496 523158403
1496 1495 237320812
1495 579 519761282
579 3865 477697553
3865 2993 82376742
2993 3140 113523942
3140 3482 944315196
3482 4542 530336961
4542 3250 636421537
3250 3522 250824600
3522 2553 647009383
2553 3374 632056320
3374 4297 179944220
4297 316 988568907
316 4062 157411689
4062 1756 813646571
1756 3851 386202169
3851 650 916449561
650 4318 810487709
4318 446 808441165
446 2102 821109208
2102 1238 740740547
1238 3307 930805075
3307 1824 456795021
1824 3797 556835729
3797 758 296446069
758 31 827304251
31 1848 772731285
1848 329 795519837
329 1080 999040659
1080 1096 130280927
1096 2814 318678239
2814 3404 88877824
3404 663 650042209
663 1712 796375792
1712 4208 171254566
4208 370 616082505
370 3697 593207341
3697 1861 554107882
1861 1937 105020395
1937 1521 696548295
1521 1719 53633618
1719 834 737076715
834 3094 876492516
3094 1613 42202524
1613 4450 894488405
4450 2715 542655440
2715 1402 280921047
1402 2751 663454319
2751 1833 205659503
1833 2606 89362211
2606 793 484563526
793 3337 946400050
3337 820 872683640
820 4358 793874901
4358 1927 355752132
1927 538 169129709
538 3958 621179151
3958 4628 128483416
4628 4164 964649546
4164 2707 472736163
2707 967 111280698
967 2801 135844139
2801 2386 561613988
2386 1179 613839261
1179 1163 784736285
1163 1701 732868554
1701 2550 82438120
2550 1575 230459980
1575 3214 139492789
3214 3663 187458515
3663 413 927008275
413 3819 193126407
3819 116 924535231
116 2243 656017144
2243 1988 87845285
1988 215 671539989
215 2375 51188938
2375 3131 368766333
3131 689 187510661
689 779 256848441
779 1657 310644898
1657 886 672074188
886 3206 55764844
3206 2803 35844892
